measure,channel,outcome,family,battery,horizon,beta,se,tstat,pvalue,ci_low,ci_high,ci_low_supt,ci_high_supt,supt_c,nobs,converged
LEVEL,pooled,ip,real_macro,a,24,-0.6008667734413303,0.9395501141443322,-0.6395260501762082,0.522480772516144,-2.1462891863943048,0.9445556395116442,-3.2497771802754,2.048043633392739,2.8193391357804125,201,True
LEVEL,pooled,cpi,real_macro,a,0,0.10297179558374689,0.10529857784485556,0.977903003927205,0.32812229930128844,-0.07022895209719571,0.2761725432646895,-0.1930797972461957,0.39902338841368945,2.811544076750381,225,True
LEVEL,pooled,cpi,real_macro,a,1,0.14627645221263222,0.11544631629733579,1.2670517077036256,0.205136801590027,-0.04361583986722742,0.3361687442924919,-0.1783059545557932,0.4708588589810576,2.811544076750381,224,True
LEVEL,pooled,cpi,real_macro,a,2,-0.04144248341772504,0.16029039482402144,-0.25854626824784877,0.7959853454686661,-0.3050967207095002,0.22221175387405012,-0.4921059935451825,0.40922102670973237,2.811544076750381,223,True
LEVEL,pooled,cpi,real_macro,a,3,0.004255516346417423,0.13046216975784453,0.03261877641860655,0.9739785963804632,-0.21033565675973181,0.21884668945256663,-0.36254462427625306,0.3710556569690879,2.811544076750381,222,True
LEVEL,pooled,cpi,real_macro,a,4,-0.07920713801476514,0.12530247753391213,-0.6321274692539767,0.5273035869688478,-0.2853113726524259,0.12689709662289558,-0.4315005765273835,0.2730863004978532,2.811544076750381,221,True
LEVEL,pooled,cpi,real_macro,a,5,-0.020621036385244415,0.10750263088412021,-0.1918188998320641,0.8478840659447953,-0.1974471287018149,0.15620505593132605,-0.3228694214825752,0.28162734871208633,2.811544076750381,220,True
LEVEL,pooled,cpi,real_macro,a,6,0.08639981955994959,0.11388871738197043,0.7586337044272257,0.4480717048797165,-0.10093045029463564,0.2737300894145348,-0.23380332920402758,0.40660296832392673,2.811544076750381,219,True
LEVEL,pooled,cpi,real_macro,a,7,-0.039910689895016865,0.11900989652476453,-0.3353560591216205,0.7373565103926693,-0.2356645498368952,0.15584317004686146,-0.37451225954389433,0.29469087975386066,2.811544076750381,218,True
LEVEL,pooled,cpi,real_macro,a,8,0.11080631072483416,0.11055901869879606,1.0022367422300646,0.31622926616932134,-0.07104709217407618,0.2926597136237445,-0.20003524342910056,0.4216478648787689,2.811544076750381,217,True
LEVEL,pooled,cpi,real_macro,a,9,0.010095648291419637,0.13667750732238623,0.07386473816504908,0.9411180140403721,-0.21471884535049374,0.23491014193333304,-0.37417918784584225,0.3943704844286815,2.811544076750381,216,True
LEVEL,pooled,cpi,real_macro,a,10,0.051177784473654765,0.12269351782147134,0.41711889415480324,0.6765914455620421,-0.15063509331842745,0.25299066226573697,-0.2937804488129703,0.39613601776027985,2.811544076750381,215,True
LEVEL,pooled,cpi,real_macro,a,11,0.019572331136682934,0.09507840658755387,0.2058546397562896,0.8369044587444763,-0.13681773078362178,0.17596239305698766,-0.24774479973141855,0.28688946200478443,2.811544076750381,214,True
LEVEL,pooled,cpi,real_macro,a,12,-0.07073886935363895,0.09973205091508282,-0.7092892275309749,0.47814501200554715,-0.2347834950246218,0.0933057563173439,-0.35113992636610747,0.2096621876588296,2.811544076750381,213,True
LEVEL,pooled,cpi,real_macro,a,13,-0.03310971787853841,0.1033495324292588,-0.32036640224958457,0.7486905915672759,-0.20310457113854355,0.1368851353814667,-0.3236814836149424,0.25746204785786564,2.811544076750381,212,True
LEVEL,pooled,cpi,real_macro,a,14,-0.07667395626535366,0.12474085374393354,-0.6146659571750968,0.5387753462252605,-0.2818544019750859,0.12850648944437854,-0.4273883647378956,0.27404045220718826,2.811544076750381,211,True
LEVEL,pooled,cpi,real_macro,a,15,-0.15333809934639417,0.113018449059415,-1.3567528188763474,0.1748597634893012,-0.33923690519420313,0.03256070650141479,-0.4710944503629071,0.16441825167011873,2.811544076750381,210,True
LEVEL,pooled,cpi,real_macro,a,16,-0.07309986108467448,0.11584775799552438,-0.6309993594135727,0.5280409432866241,-0.26365246599780917,0.11745274382846022,-0.3988109388818027,0.25261121671245373,2.811544076750381,209,True
LEVEL,pooled,cpi,real_macro,a,17,-0.07007975517706425,0.10850033367099053,-0.6458943747543635,0.5183477628909512,-0.24854692254123797,0.10838741218710948,-0.3751332256351776,0.23497371528104913,2.811544076750381,208,True
LEVEL,pooled,cpi,real_macro,a,18,-0.1344021115831717,0.10945585096384432,-1.2279116228109879,0.21948014590489628,-0.31444096503211083,0.04563674186576741,-0.44214206102624065,0.1733378378598973,2.811544076750381,207,True
LEVEL,pooled,cpi,real_macro,a,19,-0.10887400954878934,0.09749877325666452,-1.1166705581226097,0.2641352107679481,-0.2692452203633332,0.051497201265754494,-0.382996107988993,0.1652480888914143,2.811544076750381,206,True
LEVEL,pooled,cpi,real_macro,a,20,0.09557235147889041,0.11324220046710827,0.8439640971710882,0.3986894684951966,-0.09069449268339831,0.28183919564117915,-0.22281308648258707,0.41395778944036793,2.811544076750381,205,True
LEVEL,pooled,cpi,real_macro,a,21,0.01086637253405312,0.11104162398276354,0.09785855199433913,0.9220446126760927,-0.17178084541657707,0.1935135904846833,-0.3013320476474288,0.323064792715535,2.811544076750381,204,True
LEVEL,pooled,cpi,real_macro,a,22,0.004708700377544929,0.11474843728103562,0.04103498478164575,0.9672680055180937,-0.18403568287118005,0.1934530836262699,-0.31791158877631337,0.32732898953140327,2.811544076750381,203,True
LEVEL,pooled,cpi,real_macro,a,23,-0.06381629866748835,0.1268271079504856,-0.5031755410870268,0.6148408595695933,-0.2724283271756105,0.14479572984063377,-0.4203963027970573,0.29276370546208064,2.811544076750381,202,True
LEVEL,pooled,cpi,real_macro,a,24,-0.022117933441758386,0.14227428786389282,-0.1554598077687627,0.8764588374196816,-0.2561383118566203,0.21190244497310354,-0.4221283647593649,0.3778924978758481,2.811544076750381,201,True
LEVEL,pooled,infl_exp,real_macro,a,0,0.20355796505965384,0.13980365509564827,1.456027490271176,0.1453850203353764,-0.026398584085495863,0.4335145142048036,-0.1891546426438418,0.5962705727631494,2.8090296168209394,225,True
LEVEL,pooled,infl_exp,real_macro,a,1,-0.15857611547843,0.1444869508229317,-1.09751167545064,0.27241777974384096,-0.3962360005866882,0.07908376962982819,-0.5644442395841958,0.24729200862733572,2.8090296168209394,224,True
LEVEL,pooled,infl_exp,real_macro,a,2,-0.19500672977058348,0.11033132628600913,-1.7674647476372434,0.07715042778447449,-0.3764856119784919,-0.013527847562675055,-0.5049306929711177,0.1149172334299508,2.8090296168209394,223,True
LEVEL,pooled,infl_exp,real_macro,a,3,0.23273110551359547,0.12811198706606552,1.8166224007873624,0.06927495103005943,0.022005638932017485,0.4434565720951734,-0.12713926042476373,0.5926014714519546,2.8090296168209394,222,True
LEVEL,pooled,infl_exp,real_macro,a,4,-0.06835850532692968,0.10530150929474698,-0.6491692833726532,0.5162289634667869,-0.2415640748138584,0.10484706415999905,-0.3641535636318194,0.22743655297796006,2.8090296168209394,221,True
LEVEL,pooled,infl_exp,real_macro,a,5,-0.13644392320911808,0.12968899810737955,-1.052085567783827,0.29276029299487727,-0.349763342121744,0.0768754957035078,-0.500744159868582,0.22785631345034585,2.8090296168209394,220,True
LEVEL,pooled,infl_exp,real_macro,a,6,0.1480151065369047,0.11668763302491178,1.2684729538159778,0.20462910330475537,-0.04391896986450383,0.3399491829383132,-0.17976391054680563,0.475794123620615,2.8090296168209394,219,True
LEVEL,pooled,infl_exp,real_macro,a,7,-0.009988905405445846,0.1467807493676402,-0.06805323891913605,0.9457432539479509,-0.2514217533694639,0.23144394255857217,-0.42230037755831856,0.4023225667474269,2.8090296168209394,218,True
LEVEL,pooled,infl_exp,real_macro,a,8,-0.2101622927484394,0.12608909880138733,-1.6667760714150415,0.0955589399873441,-0.41756040423094387,-0.0027641812659349174,-0.564350305639798,0.1440257201429192,2.8090296168209394,217,True
LEVEL,pooled,infl_exp,real_macro,a,9,-0.15844431416972699,0.1541045153443105,-1.0281613995262906,0.30387391252252793,-0.4119236851634149,0.0950350568239609,-0.5913284618577321,0.2744398335182781,2.8090296168209394,216,True
LEVEL,pooled,infl_exp,real_macro,a,10,0.038019758630099446,0.1402177076247308,0.27114805450858576,0.7862771632676582,-0.1926178463192601,0.26865736357945896,-0.3558559348905086,0.43189545215070746,2.8090296168209394,215,True
LEVEL,pooled,infl_exp,real_macro,a,11,0.05061548355275696,0.16217126725297912,0.312111290798507,0.7549559460373261,-0.21613251357562224,0.3173634806811362,-0.40492840915824513,0.5061593762637591,2.8090296168209394,214,True
LEVEL,pooled,infl_exp,real_macro,a,12,0.11304378710562092,0.17658830304371528,0.6401544448707703,0.5220721959496412,-0.17741812363303988,0.4035056978442817,-0.3829979861283266,0.6090855603395684,2.8090296168209394,213,True
LEVEL,pooled,infl_exp,real_macro,a,13,-0.006767098104921522,0.1733140763292949,-0.03904528846268729,0.9688542811519453,-0.29184338515690655,0.27830918894706347,-0.49361147152587587,0.4800772753160328,2.8090296168209394,212,True
LEVEL,pooled,infl_exp,real_macro,a,14,-0.08696239838149836,0.18295231430935793,-0.4753282226015015,0.6345530460209917,-0.38789217613241145,0.21396737936941476,-0.6008808677424181,0.42695607097942145,2.8090296168209394,211,True
LEVEL,pooled,infl_exp,real_macro,a,15,0.13945541175236373,0.2051560505817627,0.6797528581628904,0.49666096076123967,-0.19799626213808832,0.4769070856428158,-0.43683401040182235,0.7157448339065499,2.8090296168209394,210,True
LEVEL,pooled,infl_exp,real_macro,a,16,-0.15354351113329018,0.15962280031739529,-0.9619146564775396,0.3360924756489807,-0.4160996531795084,0.10901263091292807,-0.6019286847447484,0.294841662478168,2.8090296168209394,209,True
LEVEL,pooled,infl_exp,real_macro,a,17,0.2692302759041323,0.19308410364420572,1.3943678988729202,0.16320653668023166,-0.048364812281713465,0.5868253640899781,-0.2731486897697655,0.81160924157803,2.8090296168209394,208,True
LEVEL,pooled,infl_exp,real_macro,a,18,-0.05062389715548235,0.16833349311826,-0.3007357372422453,0.763616015163645,-0.32750785384846304,0.2262600595374983,-0.5234776648275985,0.42222987051663385,2.8090296168209394,207,True
LEVEL,pooled,infl_exp,real_macro,a,19,-0.1398018370756079,0.22421142121658125,-0.6235268315817135,0.5329383757485446,-0.5085968064676458,0.22899313231643004,-0.7696183597024994,0.4900146855512836,2.8090296168209394,206,True
LEVEL,pooled,infl_exp,real_macro,a,20,-0.10317586286299527,0.2105702850125909,-0.48998301378005893,0.6241459187542892,-0.44953315989416065,0.2431814341681701,-0.6946740298857895,0.48832230415979894,2.8090296168209394,205,True
LEVEL,pooled,infl_exp,real_macro,a,21,-0.10631347392766424,0.17398863057745736,-0.6110369026689645,0.5411751500992605,-0.39249930398131483,0.17987235612598632,-0.5950526902098593,0.38242574235453075,2.8090296168209394,204,True
LEVEL,pooled,infl_exp,real_macro,a,22,-0.02756903040103815,0.12323837890837827,-0.22370490950334862,0.8229869255283244,-0.23027812492810396,0.17514006412602767,-0.3737492866836737,0.3186112258815974,2.8090296168209394,203,True
LEVEL,pooled,infl_exp,real_macro,a,23,-0.06121880232387323,0.12725188399510257,-0.4810836618044044,0.6304570395105225,-0.2705295252496257,0.14809192060187923,-0.4186731132623788,0.2962355086146324,2.8090296168209394,202,True
LEVEL,pooled,infl_exp,real_macro,a,24,0.050928562107813644,0.11762505879349759,0.4329737441170913,0.6650338444693564,-0.14254744246905104,0.2444045666846783,-0.27948371172342534,0.38134083593905266,2.8090296168209394,201,True
LEVEL,pooled,freight,physical_channel,a,0,0.0009129943893580294,0.011318340466426855,0.08066504025622913,0.9357083400156196,-0.017704018977915802,0.01953000775663186,-0.030848456892313313,0.032674445671029374,2.806193308628953,225,True
LEVEL,pooled,freight,physical_channel,a,1,0.018895173008718798,0.012594153005944865,1.500313121477851,0.1335333121019747,-0.0018203652414913972,0.039610711258928996,-0.016446454884412896,0.05423680090185049,2.806193308628953,224,True
LEVEL,pooled,freight,physical_channel,a,2,0.016691390172907012,0.013733166171530557,1.2154072822266566,0.22421079194832005,-0.00589765801386229,0.03928043835967632,-0.021846528843931536,0.05522930918974556,2.806193308628953,223,True
LEVEL,pooled,freight,physical_channel,a,3,0.00501833917611657,0.011160287989139114,0.4496603654852169,0.652955354086322,-0.013338701000641856,0.023375379352874995,-0.026299586301377686,0.036336264653610825,2.806193308628953,222,True
LEVEL,pooled,freight,physical_channel,a,4,0.005765978444979079,0.009999060213044158,0.5766520375041986,0.5641745386574988,-0.010681012012552765,0.022212968902510923,-0.02229331741744343,0.03382527430740159,2.806193308628953,221,True
LEVEL,pooled,freight,physical_channel,a,5,0.0037799268546427345,0.007156781046540885,0.5281601924191465,0.5973881559946617,-0.007991930407057594,0.015551784116343063,-0.016303384229482812,0.02386323793876828,2.806193308628953,220,True
LEVEL,pooled,freight,physical_channel,a,6,-0.0008644926632719508,0.009260330463053124,-0.0933544074610625,0.9256220098536012,-0.016096380812194087,0.014367395485650187,-0.02685077004438448,0.025121784717840583,2.806193308628953,219,True
LEVEL,pooled,freight,physical_channel,a,7,0.007169699255723397,0.009400001244331376,0.762733862407417,0.445622131330775,-0.008291926884363419,0.022631325395810212,-0.019208521337223144,0.033547919848669935,2.806193308628953,218,True
LEVEL,pooled,freight,physical_channel,a,8,0.00943650878370763,0.010032951636766709,0.9405516068797384,0.3469346913723599,-0.007066228105056801,0.02593924567247206,-0.01871789296518501,0.037590910532600275,2.806193308628953,217,True
LEVEL,pooled,freight,physical_channel,a,9,-0.02023923129094408,0.01024967914875455,-1.9746209610281678,0.04831117852274621,-0.037098453213861876,-0.003380009368026283,-0.04900181233377281,0.00852334975188464,2.806193308628953,216,True
LEVEL,pooled,freight,physical_channel,a,10,-0.0007596155422537432,0.011488632055078687,-0.06611888505193671,0.9472831756529968,-0.019656733646760866,0.01813750256225338,-0.03299893794051565,0.03147970685600817,2.806193308628953,215,True
LEVEL,pooled,freight,physical_channel,a,11,-0.006089839492486496,0.014017176914197082,-0.4344554919841595,0.6639577085527159,-0.02914604377942401,0.01696636479445102,-0.04542474755497458,0.03324506857000159,2.806193308628953,214,True
LEVEL,pooled,freight,physical_channel,a,12,-0.009562199109968028,0.012397151029661659,-0.7713223051884525,0.44051591452823424,-0.029953697944972185,0.010829299725036129,-0.04435100137546711,0.025226603155531054,2.806193308628953,213,True
LEVEL,pooled,freight,physical_channel,a,13,-0.005643309632790206,0.01228741603388274,-0.4592755398880198,0.6460363105116809,-0.0258543104619839,0.014567691196403491,-0.04012417428741206,0.028837555021831645,2.806193308628953,212,True
LEVEL,pooled,freight,physical_channel,a,14,0.00753744755007799,0.014506665829076417,0.5195851092792333,0.6033527789009885,-0.01632389435385134,0.03139878945400732,-0.03317106102999253,0.048245956130148517,2.806193308628953,211,True
LEVEL,pooled,freight,physical_channel,a,15,0.0036799087154512043,0.01331663313903689,0.2763392726246831,0.7822874946028517,-0.01822400360207579,0.0255838210329782,-0.03368913809278068,0.041048955523683095,2.806193308628953,210,True
LEVEL,pooled,freight,physical_channel,a,16,-0.005630788265836953,0.014090402659300267,-0.3996186909619927,0.6894373876575738,-0.028807438185193667,0.01754586165351976,-0.04517118192425297,0.03390960539257906,2.806193308628953,209,True
LEVEL,pooled,freight,physical_channel,a,17,-0.0035800401711149565,0.011470822958490471,-0.31209967968907437,0.7549647699561275,-0.022447864918506224,0.015287784576276312,-0.035769386801698284,0.028609306459468374,2.806193308628953,208,True
LEVEL,pooled,freight,physical_channel,a,18,-0.019847095486137403,0.010901510864547768,-1.8205820947884483,0.0686704066305367,-0.03777848517093968,-0.001915705801335127,-0.05043884232817718,0.010744651355902374,2.806193308628953,207,True
LEVEL,pooled,freight,physical_channel,a,19,-0.001612933166387352,0.011259201879707085,-0.14325466259685837,0.8860890604483191,-0.020132672214802385,0.01690680588202768,-0.0332084301417239,0.029982563808949196,2.806193308628953,206,True
LEVEL,pooled,freight,physical_channel,a,20,-0.004067198739979985,0.011432003206788506,-0.3557730580030643,0.7220105272857205,-0.02287117067798692,0.01473677319802695,-0.036147609643094616,0.02801321216313465,2.806193308628953,205,True
LEVEL,pooled,freight,physical_channel,a,21,-0.011809318596823956,0.011140220347633465,-1.0600614914526918,0.2891166253632452,-0.03013335044066745,0.00651471324701954,-0.043070930393005094,0.01945229319935718,2.806193308628953,204,True
LEVEL,pooled,freight,physical_channel,a,22,0.0004376415574502404,0.009473958612703453,0.04619415973206966,0.9631554973660719,-0.015145633628243171,0.016020916743143654,-0.02614811770774583,0.02702340082264631,2.806193308628953,203,True
LEVEL,pooled,freight,physical_channel,a,23,-0.006106474396455258,0.00959822155482353,-0.6362089436648277,0.524640244573261,-0.02189414393319054,0.009681195140280024,-0.033040939498339236,0.020827990705428717,2.806193308628953,202,True
LEVEL,pooled,freight,physical_channel,a,24,-0.011137827102109303,0.01123361074942193,-0.9914734763871397,0.3214544375018784,-0.02961547248705701,0.007339818282838403,-0.0426615104188794,0.020385856214660797,2.806193308628953,201,True
LEVEL,pooled,oil,asset_price,b,0,0.034595357502202426,0.0760767896586922,0.4547426049049864,0.6492944259855191,-0.09053982589472169,0.15973054089912653,-0.1809119163726326,0.2501026313770374,2.8327598317657463,225,True
LEVEL,pooled,oil,asset_price,b,1,-0.05506140409268035,0.09695995747424505,-0.567877766523423,0.5701179699056385,-0.2145463418132528,0.10442353362789211,-0.32972567691543664,0.21960286873007595,2.8327598317657463,224,True
