macro_var,shock,horizon,beta,se,tstat,pvalue,ci_low,ci_high,nobs
dxy,GPRD_ACT,23,6.113768299892821e-06,4.603880313613356e-05,0.13279598693768885,0.894354728210564,-6.961332401908127e-05,8.184086061886692e-05,9489
dxy,GPRD_ACT,24,-7.988408978222315e-06,4.5387255546615753e-05,-0.17600555226384382,0.8602895804674752,-8.264380088144657e-05,6.666698292500193e-05,9488
dxy,GPRD_ACT,25,-2.0629704298255464e-05,5.0038047112069906e-05,-0.4122803644205227,0.6801339390313155,-0.00010293496757611229,6.167555897960136e-05,9487
dxy,GPRD_ACT,26,-1.7386102751156066e-05,4.705852349415858e-05,-0.36945703902746163,0.7117870894143212,-9.479048579950387e-05,6.001828029719174e-05,9486
dxy,GPRD_ACT,27,-2.4455474323795738e-05,4.610016168084716e-05,-0.5304856519398292,0.5957752544316559,-0.00010028349246758646,5.137254381999499e-05,9485
dxy,GPRD_ACT,28,1.622651856625323e-05,4.4777441288882004e-05,0.3623815497086517,0.7170669251075614,-5.7425818143370935e-05,8.987885527587739e-05,9484
dxy,GPRD_ACT,29,-1.44720070976865e-05,4.536566431818278e-05,-0.31900793948885364,0.7497204922490921,-8.909188459051243e-05,6.014787039513943e-05,9483
dxy,GPRD_ACT,30,-1.6303004019036998e-05,4.375395818626898e-05,-0.3726063811102983,0.7094414228880217,-8.827186083520459e-05,5.566585279713059e-05,9482
dxy,GPRD_THREAT,0,-1.2744050090084375e-05,3.4652892674781696e-05,-0.3677629515575401,0.7130499962921835,-6.974298629055915e-05,4.42548861103904e-05,9512
dxy,GPRD_THREAT,1,-1.4371404567036405e-05,3.943715756388845e-05,-0.36441278871974064,0.7155497870487624,-7.923975622265502e-05,5.04969470885822e-05,9511
dxy,GPRD_THREAT,2,-1.3535867294753874e-05,3.9004935448368324e-05,-0.34702960379646297,0.7285690785677721,-7.769327683601057e-05,5.0621542246502815e-05,9510
dxy,GPRD_THREAT,3,-2.1330589890923703e-05,3.706512786460324e-05,-0.575489445735709,0.5649603265782029,-8.229729989243642e-05,3.963612011058902e-05,9509
dxy,GPRD_THREAT,4,-2.2051977399681246e-05,3.827055190768491e-05,-0.5762126831323042,0.5644714334439567,-8.500143351047136e-05,4.0897478711108865e-05,9508
dxy,GPRD_THREAT,5,-4.9686910495014546e-05,3.6364767436155985e-05,-1.3663475390636737,0.17182990642729268,-0.00010950163010562251,1.0127809115593413e-05,9507
dxy,GPRD_THREAT,6,-9.02912212088017e-05,3.554694235649339e-05,-2.540055915450858,0.011083474762959802,-0.00014876073827091478,-3.1821704146688635e-05,9506
dxy,GPRD_THREAT,7,-5.306886274484776e-05,3.691875889465882e-05,-1.4374498042111983,0.15059022590073382,-0.00011379481721527424,7.657091725578723e-06,9505
dxy,GPRD_THREAT,8,-4.777378324876765e-05,3.3158617181035794e-05,-1.4407652462687923,0.14965101491329247,-0.00010231485498368977,6.767288486154478e-06,9504
dxy,GPRD_THREAT,9,-4.230020094965864e-05,3.329499301688963e-05,-1.2704673320760547,0.2039182122723293,-9.706559097281348e-05,1.2465189073496202e-05,9503
dxy,GPRD_THREAT,10,-4.996777894754108e-05,3.7292796960283094e-05,-1.339877483599765,0.18028517951898992,-0.00011130897128682756,1.1373413391745404e-05,9502
dxy,GPRD_THREAT,11,-4.9708375134252484e-05,3.5973288129138816e-05,-1.3818134988329875,0.16702897317265308,-0.0001088791685868368,9.462418318331836e-06,9501
dxy,GPRD_THREAT,12,-4.23997534552029e-05,3.600960928732728e-05,-1.1774566371128186,0.23901329542607563,-0.00010163028989656858,1.683078298616279e-05,9500
dxy,GPRD_THREAT,13,-1.0679866246172746e-05,3.558262959621718e-05,-0.3001426923014181,0.7640683157418309,-6.920808359398138e-05,4.784835110163588e-05,9499
dxy,GPRD_THREAT,14,-1.7325609345481795e-05,3.582360556102925e-05,-0.4836366712436528,0.6286437445519744,-7.625019688301969e-05,4.15989781920561e-05,9498
